Id,ReviewTime,ReviewPeriod,Result,WordId,ReviewTimeSpan,UpdatedWord,UpdatedMeaning
5502,2015-12-23 12:34:02.853,1,1,1853,10000,situation, situation
5503,2015-12-23 12:34:02.853,1,1,5031,10000,sixty, sixty
5504,2015-12-23 12:34:02.853,1,1,4926,10000,sjæl,soul
5505,2015-12-23 12:34:02.853,1,1,6372,10000,sjælden,rare
5506,2015-12-23 12:34:02.853,1,1,5988,10000,sjældent,rarely
5507,2015-12-23 12:34:02.853,1,1,598,10000,sjællandsk, Zealand
5508,2015-12-23 12:34:02.853,1,1,190,10000,sjette,sixth
5509,2015-12-23 12:34:02.853,1,1,3506,10000,sjov,fun
5510,2015-12-23 12:34:02.853,1,1,1089,10000,sjovere,more fun
5511,2015-12-23 12:34:02.853,1,1,1852,10000,sjovest,most fun
5512,2015-12-23 12:34:02.853,1,1,565,10000,skab,cabinet
5513,2015-12-23 12:34:02.853,1,1,167,10000,skabe,create
5514,2015-12-23 12:34:02.853,1,1,5143,10000,skaber dem til bæster,creates them beasts
5516,2015-12-23 12:34:02.853,1,1,5155,10000,skaber, creates
5517,2015-12-23 12:34:02.853,1,1,1851,10000,skabet, cabinet
5518,2015-12-23 12:34:02.853,1,1,2950,10000,skabs,cupboard
5519,2015-12-23 12:34:02.853,1,1,6348,10000,skæbne,fate
5520,2015-12-23 12:34:02.853,1,1,1220,10000,skæg, beard
5521,2015-12-23 12:34:02.853,1,1,747,10000,skæl,Dandruff
5522,2015-12-23 12:34:02.853,1,1,3669,10000,skænderi,quarrel altercation
5523,2015-12-23 12:34:02.853,1,1,2525,10000,skærme, screens
5524,2015-12-23 12:34:02.853,1,1,2502,10000,skærtorsdag, Holy Thursday
5525,2015-12-23 12:34:02.853,1,1,1840,10000,skævt,crooked کج
5526,2015-12-23 12:34:02.853,1,1,331,10000,skaffe,obtain  provide
5527,2015-12-23 12:34:02.853,1,1,4155,10000,skaft,shaft
5528,2015-12-23 12:34:02.853,1,1,2680,10000,skak,chess
5529,2015-12-23 12:34:02.853,1,1,524,10000,skal du noget på torsdag, you need something on Thursday 
5530,2015-12-23 12:34:02.853,1,1,525,10000,skal du også hjem,you also need homes
5531,2015-12-23 12:34:02.853,1,1,5323,10000,skal guderne velsigne dem med,must the gods bless them with
5532,2015-12-23 12:34:02.853,1,1,5852,10000,skal jeg begynde, Should I start   
5533,2015-12-23 12:34:02.853,1,1,1850,10000,skal lyset ikke laves herinde, must light not be made in here 
5534,2015-12-23 12:34:02.853,1,1,2373,10000,skal man være medlem af klubben, you must be a member of the club 
5535,2015-12-23 12:34:02.853,1,1,5867,10000,Skal vi begynde,Shall we begin
5536,2015-12-23 12:34:02.853,1,1,1129,10000,skal vi ikke, Should not we
5537,2015-12-23 12:34:02.853,1,1,2420,10000,skal vi tage den,should we take it
5538,2015-12-23 12:34:02.853,1,1,4019,10000,skal,must
5540,2015-12-23 12:34:02.853,1,1,4823,10000,skalaen er godt rykket,The scale is well pressure  The scale is well spent
5541,2015-12-23 12:34:02.853,1,1,754,10000,skalaen, scale
5542,2015-12-23 12:34:02.853,1,1,3112,10000,skaldet,bald
5543,2015-12-23 12:34:02.853,1,1,1685,10000,skåle, bowls
5544,2015-12-23 12:34:02.853,1,1,473,10000,skallen, shell
5545,2015-12-23 12:34:02.853,1,1,1849,10000,skaller,shells
5546,2015-12-23 12:34:02.853,1,1,6391,10000,skam,shame
5547,2015-12-23 12:34:02.853,1,1,1848,10000,skammer, ashamed
5548,2015-12-23 12:34:02.853,1,1,1847,10000,skandinaviske,Scandinavian
5549,2015-12-23 12:34:02.853,1,1,4265,10000,skånet,spared
5550,2015-12-23 12:34:02.853,1,1,753,10000,skar, cut
5551,2015-12-23 12:34:02.853,1,1,6246,10000,skåret, cut
5552,2015-12-23 12:34:02.853,1,1,3042,10000,skat,tax
5553,2015-12-23 12:34:02.853,1,1,3336,10000,ske,spoon 
5554,2015-12-23 12:34:02.853,1,1,1388,10000,skeletter, skeletons
5555,2015-12-23 12:34:02.853,1,1,5276,10000,sker, happens
5556,2015-12-23 12:34:02.853,1,1,574,10000,sket,happened
5557,2015-12-23 12:34:02.853,1,1,752,10000,skide,damn  fucking
5558,2015-12-23 12:34:02.853,1,1,1158,10000,skideligegyldigt,fucking matter
5559,2015-12-23 12:34:02.853,1,1,5760,10000,skider,shitting
5560,2015-12-23 12:34:02.853,1,1,2513,10000,skikkene, these customs
5561,2015-12-23 12:34:02.853,1,1,136,10000,skildpadden,turtle
5562,2015-12-23 12:34:02.853,1,1,3845,10000,skille, discard
5563,2015-12-23 12:34:02.853,1,1,330,10000,skilsmisse,divorce
5564,2015-12-23 12:34:02.853,1,1,3674,10000,skilt,divorced
5565,2015-12-23 12:34:02.853,1,1,2363,10000,skiltet,sign
5566,2015-12-23 12:34:02.853,1,1,751,10000,skind,skins  leather  
5567,2015-12-23 12:34:02.853,1,1,3383,10000,skinke,ham
5568,2015-12-23 12:34:02.853,1,1,3956,10000,skinner,shines
5569,2015-12-23 12:34:02.853,1,1,1846,10000,skiundervisning,skiing lessons
5570,2015-12-23 12:34:02.853,1,1,5957,10000,skjold,shield
5571,2015-12-23 12:34:02.853,1,1,280,10000,skjul,hide
5572,2015-12-23 12:34:02.853,1,1,1845,10000,skjule,hide
5573,2015-12-23 12:34:02.853,1,1,3947,10000,sko,shoes  shoe
5574,2015-12-23 12:34:02.853,1,1,1076,10000,skød, lap
5575,2015-12-23 12:34:02.853,1,1,3303,10000,skødesløs,careless
5576,2015-12-23 12:34:02.853,1,1,3048,10000,skoletaske, schoolbag
5577,2015-12-23 12:34:02.853,1,1,573,10000,skomager,Cobbler
5578,2015-12-23 12:34:02.853,1,1,3950,10000,skøn, estimates
5579,2015-12-23 12:34:02.853,1,1,2679,10000,skønheds,beauty
5580,2015-12-23 12:34:02.853,1,1,2678,10000,skønhedspleje, beauty care
5581,2015-12-23 12:34:02.853,1,1,3612,10000,skønlitteratur, fiction
5582,2015-12-23 12:34:02.853,1,1,3953,10000,skønne, beautiful
5583,2015-12-23 12:34:02.853,1,1,4957,10000,skøre, crazy
5584,2015-12-23 12:34:02.853,1,1,3673,10000,Skoven,woods
5585,2015-12-23 12:34:02.853,1,1,3672,10000,skovtur,picnic
5586,2015-12-23 12:34:02.853,1,1,3023,10000,skrabe af, scrape by
5587,2015-12-23 12:34:02.853,1,1,2985,10000,skrædder,tailor خیاط
5588,2015-12-23 12:34:02.853,1,1,7155,10000,skræmme, scare
5589,2015-12-23 12:34:02.853,1,1,3671,10000,skrald, garbage
5590,2015-12-23 12:34:02.853,1,1,5417,10000,skrammer, scratches
5591,2015-12-23 12:34:02.853,1,1,750,10000,skride,take
5592,2015-12-23 12:34:02.853,1,1,1844,10000,skridt,step
5593,2015-12-23 12:34:02.853,1,1,2929,10000,skrift,font
5594,2015-12-23 12:34:02.853,1,1,560,10000,skriftligt, Written
5595,2015-12-23 12:34:02.853,1,1,2928,10000,skrifttype,font
5596,2015-12-23 12:34:02.853,1,1,3176,10000,skrige,scream
5597,2015-12-23 12:34:02.853,1,1,1395,10000,skriv hvad du tilbyder   mangler   søger, WRITE WHAT YOU OFFER   MISSING   APPLY 
5598,2015-12-23 12:34:02.853,1,1,3051,10000,skrive,write
5599,2015-12-23 12:34:02.853,1,1,3144,10000,skrivebord,desk
5600,2015-12-23 12:34:02.853,1,1,2939,10000,skrivebordstapet, desktop wallpaper
5601,2015-12-23 12:34:02.853,1,1,5573,10000,skriver,write
5602,2015-12-23 12:34:02.853,1,1,4268,10000,skrøbelige, fragile
5603,2015-12-23 12:34:02.853,1,1,1842,10000,skru det fast, unscrew the fixed
5604,2015-12-23 12:34:02.853,1,1,1843,10000,skru, screw
5605,2015-12-23 12:34:02.853,1,1,3020,10000,skrue,screw 
5606,2015-12-23 12:34:02.853,1,1,3018,10000,skruetrækker, screwdriver
5607,2015-12-23 12:34:02.853,1,1,441,10000,skud,shooting
5608,2015-12-23 12:34:02.853,1,1,10,10000,skudt,shot
5609,2015-12-23 12:34:02.853,1,1,3175,10000,skuffelse,disappointment
5610,2015-12-23 12:34:02.853,1,1,91,10000,skuffen,drawer
5611,2015-12-23 12:34:02.853,1,1,3174,10000,skuffet,disappointed
5612,2015-12-23 12:34:02.853,1,1,1841,10000,skulder,shoulder
5613,2015-12-23 12:34:02.853,1,1,3848,10000,skulderen,shoulder
5614,2015-12-23 12:34:02.853,1,1,6702,10000,skulle,should
5615,2015-12-23 12:34:02.853,1,1,2964,10000,skulptør,sculptor
5616,2015-12-23 12:34:02.853,1,1,1537,10000,skure, sheds
5617,2015-12-23 12:34:02.853,1,1,3670,10000,sky,cloud
5618,2015-12-23 12:34:02.853,1,1,1084,10000,skydeoptur,shoot upturn
5619,2015-12-23 12:34:02.853,1,1,5745,10000,skyder du med magiske mønter ud af din røv, You shoot with magic coins out of your ass 
5620,2015-12-23 12:34:02.853,1,1,5747,10000,skyder, shoot
5621,2015-12-23 12:34:02.853,1,1,460,10000,skydere, sliders
5622,2015-12-23 12:34:02.853,1,1,6784,10000,skygge,shadow  shade
5623,2015-12-23 12:34:02.853,1,1,6065,10000,skyggen har tjent over tusind formuer, Shadow has earned over a thousand fortunes 
5624,2015-12-23 12:34:02.853,1,1,748,10000,skyld,guilt  fault  
5625,2015-12-23 12:34:02.853,1,1,5575,10000,skylden, blame
5626,2015-12-23 12:34:02.853,1,1,7273,10000,skylder,owe
5627,2015-12-23 12:34:02.853,1,1,5400,10000,skyldes, due
5628,2015-12-23 12:34:02.853,1,1,5873,10000,skyller,washes
5629,2015-12-23 12:34:02.853,1,1,656,10000,skynd, Hurry
5630,2015-12-23 12:34:02.853,1,1,5712,10000,skyndes,encouraged
5631,2015-12-23 12:34:02.853,1,1,3214,10000,skyndte,rushed
5632,2015-12-23 12:34:02.853,1,1,6098,10000,slå,beat
5633,2015-12-23 12:34:02.853,1,1,1063,10000,slæber, drags
5634,2015-12-23 12:34:02.853,1,1,3665,10000,slægtninge, relatives
5635,2015-12-23 12:34:02.853,1,1,4747,10000,slået, beaten 
5636,2015-12-23 12:34:02.853,1,1,6350,10000,slag,stroke
5637,2015-12-23 12:34:02.853,1,1,3668,10000,slags,kind  
5638,2015-12-23 12:34:02.853,1,1,3173,10000,slagt, slaughter
5639,2015-12-23 12:34:02.853,1,1,329,10000,slap af, Chill out
5640,2015-12-23 12:34:02.853,1,1,1839,10000,slap dog af,Relax  however  of
5641,2015-12-23 12:34:02.853,1,1,1838,10000,slap nu af,relax now on
5642,2015-12-23 12:34:02.853,1,1,2898,10000,slap,relax  lax  
5643,2015-12-23 12:34:02.853,1,1,1836,10000,slår ned,beats down
5644,2015-12-23 12:34:02.853,1,1,285,10000,slår, strikes
5645,2015-12-23 12:34:02.853,1,1,6713,10000,slavehandleren,slave trader
5646,2015-12-23 12:34:02.853,1,1,4702,10000,slaver, Slaves 
5647,2015-12-23 12:34:02.853,1,1,7018,10000,slaverne,slaves
5648,2015-12-23 12:34:02.853,1,1,483,10000,slemme, naughty
5649,2015-12-23 12:34:02.853,1,1,2844,10000,regnede det slet ikke,it did not rain at all  it rained not
5650,2015-12-23 12:34:02.853,1,1,4654,10000,slette,delete
5651,2015-12-23 12:34:02.853,1,1,3382,10000,slid,wear
5652,2015-12-23 12:34:02.853,1,1,2677,10000,slik, candy
5653,2015-12-23 12:34:02.853,1,1,5725,10000,slip,release
5654,2015-12-23 12:34:02.853,1,1,5696,10000,slippes løs, let loose
5655,2015-12-23 12:34:02.853,1,1,3667,10000,slog,beat
5656,2015-12-23 12:34:02.853,1,1,3299,10000,sløse, powerless
5657,2015-12-23 12:34:02.853,1,1,555,10000,slot,castle
5658,2015-12-23 12:34:02.853,1,1,1837,10000,slottet,Castle
5659,2015-12-23 12:34:02.853,1,1,182,10000,slukke lyset, turn off the lights
5660,2015-12-23 12:34:02.853,1,1,6587,10000,slukke,off
5661,2015-12-23 12:34:02.853,1,1,5334,10000,slukker, off
5662,2015-12-23 12:34:02.853,1,1,4142,10000,slut dig til os  i min herres ludus, Join us  in my master s ludus
5663,2015-12-23 12:34:02.853,1,1,4145,10000,slut dig,Join
5664,2015-12-23 12:34:02.853,1,1,3666,10000,slut,end
5665,2015-12-23 12:34:02.853,1,1,3585,10000,slutningen, end
5666,2015-12-23 12:34:02.853,1,1,4778,10000,slutter,ends
5667,2015-12-23 12:34:02.853,1,1,5398,10000,slynget,thrown
5668,2015-12-23 12:34:02.853,1,1,1834,10000,små glæde,small pleasure
5669,2015-12-23 12:34:02.853,1,1,1833,10000,små glæder,small welcome
5670,2015-12-23 12:34:02.853,1,1,472,10000,små, small
5671,2015-12-23 12:34:02.853,1,1,639,10000,smadre, smash
5672,2015-12-23 12:34:02.853,1,1,640,10000,smadrer, smashes
5673,2015-12-23 12:34:02.853,1,1,104,10000,smag på iran, taste on Iran
5674,2015-12-23 12:34:02.853,1,1,5228,10000,smag,taste
5675,2015-12-23 12:34:02.853,1,1,3664,10000,smage,taste
5676,2015-12-23 12:34:02.853,1,1,4296,10000,smagen, taste
5677,2015-12-23 12:34:02.853,1,1,745,10000,smags prøverne, taste tests
5678,2015-12-23 12:34:02.853,1,1,5224,10000,smaragd, emerald
5679,2015-12-23 12:34:02.853,1,1,5123,10000,smaragder,emeralds
5680,2015-12-23 12:34:02.853,1,1,5407,10000,smedet,forged
5681,2015-12-23 12:34:02.853,1,1,6744,10000,smerte,pain
5682,2015-12-23 12:34:02.853,1,1,3486,10000,smertefrit,painless
5683,2015-12-23 12:34:02.853,1,1,3095,10000,smertestillende piller, painkillers
5684,2015-12-23 12:34:02.853,1,1,1522,10000,smide ud, throw out
5685,2015-12-23 12:34:02.853,1,1,1835,10000,smide, throw
5686,2015-12-23 12:34:02.853,1,1,446,10000,smidt,thrown
5687,2015-12-23 12:34:02.853,1,1,4615,10000,smil,smile
5688,2015-12-23 12:34:02.853,1,1,2676,10000,smør,butter
5689,2015-12-23 12:34:02.853,1,1,2531,10000,smøre,smear a mark or streak of a greasy or sticky substance
5690,2015-12-23 12:34:02.853,1,1,4023,10000,smørrebrød, sandwiches 
5691,2015-12-23 12:34:02.853,1,1,4016,10000,smørrebrødet smager godt,Bread and butter tastes good
5692,2015-12-23 12:34:02.853,1,1,6853,10000,smuk,beautiful
5693,2015-12-23 12:34:02.853,1,1,6855,10000,smukke, beautiful
5694,2015-12-23 12:34:02.853,1,1,5139,10000,smukt, beautiful
5695,2015-12-23 12:34:02.853,1,1,744,10000,smuld,dust
5696,2015-12-23 12:34:02.853,1,1,6414,10000,smule, bit
5697,2015-12-23 12:34:02.853,1,1,743,10000,smutte,slip
5698,2015-12-23 12:34:02.853,1,1,4950,10000,smykke,jewelry
5699,2015-12-23 12:34:02.853,1,1,5210,10000,smykker,jewelry
5700,2015-12-23 12:34:02.853,1,1,593,10000,snabel,snabel
5701,2015-12-23 12:34:02.853,1,1,1531,10000,snack, snack
5702,2015-12-23 12:34:02.853,1,1,742,10000,snak ikke mere om kotelettere, talk not more about kotelettere
5703,2015-12-23 12:34:02.853,1,1,2607,10000,snak,talk  chat  
5704,2015-12-23 12:34:02.853,1,1,6693,10000,snakke,talk
5705,2015-12-23 12:34:02.853,1,1,6384,10000,snakkede, talking
5706,2015-12-23 12:34:02.853,1,1,4965,10000,snakker,talk
5707,2015-12-23 12:34:02.853,1,1,1431,10000,snarest, Immediately
5708,2015-12-23 12:34:02.853,1,1,6966,10000,snart,soon
5709,2015-12-23 12:34:02.853,1,1,2988,10000,snedker,builder joiner
5710,2015-12-23 12:34:02.853,1,1,1832,10000,sner det, snowing it 
5711,2015-12-23 12:34:02.853,1,1,468,10000,snorkede,snored
5712,2015-12-23 12:34:02.853,1,1,3292,10000,sø,lake
5713,2015-12-23 12:34:02.853,1,1,3663,10000,socialt,socially
5714,2015-12-23 12:34:02.853,1,1,181,10000,sød, sweet
5715,2015-12-23 12:34:02.853,1,1,3650,10000,søde, sweet
5716,2015-12-23 12:34:02.853,1,1,716,10000,sødeste,cutest
5717,2015-12-23 12:34:02.853,1,1,3309,10000,sofaen er meget komfortabel, couch is very comfortable
5718,2015-12-23 12:34:02.853,1,1,4872,10000,søg jobbet her, search job here
5719,2015-12-23 12:34:02.853,1,1,7150,10000,søg,search
5720,2015-12-23 12:34:02.853,1,1,7192,10000,søger,searches
5721,2015-12-23 12:34:02.853,1,1,7143,10000,søges,search
5722,2015-12-23 12:34:02.853,1,1,7145,10000,søgning,search
5723,2015-12-23 12:34:02.853,1,1,3106,10000,solbrændt, sunburned
5724,2015-12-23 12:34:02.853,1,1,3960,10000,solbriller,sunglasses
5725,2015-12-23 12:34:02.853,1,1,3152,10000,soldat,soldier 
5726,2015-12-23 12:34:02.853,1,1,3322,10000,solen skinner,the sun is shining
5727,2015-12-23 12:34:02.853,1,1,5147,10000,solen, the sun
5728,2015-12-23 12:34:02.853,1,1,5764,10000,solgt,sold
5729,2015-12-23 12:34:02.853,1,1,6309,10000,solgte,sold
5730,2015-12-23 12:34:02.853,1,1,1831,10000,himlen,sky heaven heaven
5731,2015-12-23 12:34:02.853,1,1,3254,10000,solnedgangen,sunset
5732,2015-12-23 12:34:02.853,1,1,3662,10000,solopgang,sunrise
5733,2015-12-23 12:34:02.853,1,1,740,10000,solsikke, sunflower
5734,2015-12-23 12:34:02.853,1,1,739,10000,solsikkeolie, sunflower oil
5735,2015-12-23 12:34:02.853,1,1,277,10000,solskin,sunshine
5736,2015-12-23 12:34:02.853,1,1,1830,10000,solskinsvejr, sunny weather
5737,2015-12-23 12:34:02.853,1,1,3661,10000,solstik,sunstroke   گرمازدگی   افتاب زدگی
5738,2015-12-23 12:34:02.853,1,1,715,10000,sølv,silver
5739,2015-12-23 12:34:02.853,1,1,2451,10000,som aldrig før, like never before
5740,2015-12-23 12:34:02.853,1,1,5863,10000,som aldrig har faldet, As never have fallen 
5741,2015-12-23 12:34:02.853,1,1,3593,10000,som blusser extra op, who go the extra mile
5742,2015-12-23 12:34:02.853,1,1,5244,10000,som du ødsler med nye indkøb, As you squandering new purchases 
5743,2015-12-23 12:34:02.853,1,1,4347,10000,som en slave, As a slave 
5744,2015-12-23 12:34:02.853,1,1,4411,10000,som er jeg,As I
5745,2015-12-23 12:34:02.853,1,1,2893,10000,som er vikar på tinas skole, which is temporary at Tina s school
5746,2015-12-23 12:34:02.853,1,1,2892,10000,som er vikar,which is temporary
5747,2015-12-23 12:34:02.853,1,1,5467,10000,som gladiatorer,As gladiators
5748,2015-12-23 12:34:02.853,1,1,2633,10000,som i de fleste vestlige lande fejres nytårsaften den 31 december,as in most Western countries celebrated New Year s Eve 31 December
5749,2015-12-23 12:34:02.853,1,1,4879,10000,som ikke er blevet givet til mig af domina, which has not been given to me by Domina 
5750,2015-12-23 12:34:02.853,1,1,6662,10000,som jeg altid står, As I always stands 
5751,2015-12-23 12:34:02.853,1,1,4912,10000,som jeg har sagt, As I have said 
5752,2015-12-23 12:34:02.853,1,1,6376,10000,som jeg længes for at se det,As I long to see it
5753,2015-12-23 12:34:02.853,1,1,1829,10000,som kalenderårets nok anden størst højtid, as calendar enough second greatest feast 
5754,2015-12-23 12:34:02.853,1,1,2514,10000,som kalenderårets nok anden største højtid,as the calendar year  probably second largest festival
5755,2015-12-23 12:34:02.853,1,1,738,10000,Som om de har en chance mod Theokoles,Oh  As if they stand chance against theokoles
5756,2015-12-23 12:34:02.853,1,1,6890,10000,som rivaliserer gode solonius selv, As rival good Solonius even
5757,2015-12-23 12:34:02.853,1,1,5332,10000,som slukker vores tørst med blod, As quenches our thirst with blood
5758,2015-12-23 12:34:02.853,1,1,4346,10000,som vi alle er, As we all are
5759,2015-12-23 12:34:02.853,1,1,2646,10000,som ville passe rigtig godt ind hos os, which would fit in really well with us 
5760,2015-12-23 12:34:02.853,1,1,6243,10000,Som,as
5761,2015-12-23 12:34:02.853,1,1,3021,10000,søm,nail
5762,2015-12-23 12:34:02.853,1,1,2989,10000,sømand,sailor
5763,2015-12-23 12:34:02.853,1,1,3919,10000,sommerferier,summer vacations
5764,2015-12-23 12:34:02.853,1,1,5909,10000,søn, son
5765,2015-12-23 12:34:02.853,1,1,548,10000,sønder, daylights
5766,2015-12-23 12:34:02.853,1,1,3968,10000,soppe,paddle   دست و پا زدن
5767,2015-12-23 12:34:02.853,1,1,317,10000,søren,Sean
5768,2015-12-23 12:34:02.853,1,1,316,10000,sørens da ossen, sørens as ossen
5769,2015-12-23 12:34:02.853,1,1,3834,10000,sørge,sure
5770,2015-12-23 12:34:02.853,1,1,4121,10000,sorgens, grief
5771,2015-12-23 12:34:02.853,1,1,6675,10000,sov  så,Sleep then
5772,2015-12-23 12:34:02.853,1,1,600,10000,sov godt,sleep well
5773,2015-12-23 12:34:02.853,1,1,5968,10000,Sov nu,Now sleep
5774,2015-12-23 12:34:02.853,1,1,5152,10000,sov så, Sleep so 
5775,2015-12-23 12:34:02.853,1,1,6674,10000,Sov,sleep  then
5776,2015-12-23 12:34:02.853,1,1,3871,10000,sove,sleep
5777,2015-12-23 12:34:02.853,1,1,5196,10000,sover,sleeping
5778,2015-12-23 12:34:02.853,1,1,189,10000,soveværelser,bedrooms
5779,2015-12-23 12:34:02.853,1,1,6673,10000,søvn, sleep
5780,2015-12-23 12:34:02.853,1,1,1491,10000,søvnig,sleepy
5781,2015-12-23 12:34:02.853,1,1,1825,10000,spædbarnet,infant
5782,2015-12-23 12:34:02.853,1,1,3660,10000,spænde,buckle  سگک
5783,2015-12-23 12:34:02.853,1,1,3548,10000,spændende,exciting
5784,2015-12-23 12:34:02.853,1,1,3016,10000,spændeskiver, washers
5785,2015-12-23 12:34:02.853,1,1,3659,10000,spænding, voltage
5786,2015-12-23 12:34:02.853,1,1,3022,10000,spand,bucket
5787,2015-12-23 12:34:02.853,1,1,737,10000,spar tid og penge, save time and money
5788,2015-12-23 12:34:02.853,1,1,736,10000,sparet,saved
5789,2015-12-23 12:34:02.853,1,1,1219,10000,sparke dig,kick you
5790,2015-12-23 12:34:02.853,1,1,1828,10000,sparke,kick
5791,2015-12-23 12:34:02.853,1,1,2872,10000,sparker, kicking
5792,2015-12-23 12:34:02.853,1,1,5813,10000,spartacus  hunden der trodser døden, Spartacus  the dog who defies death
5793,2015-12-23 12:34:02.853,1,1,4932,10000,spartacus  vinder,Spartacus  wins
5794,2015-12-23 12:34:02.853,1,1,4924,10000,spartacus har ingen sjæl,Spartacus has no soul
5795,2015-12-23 12:34:02.853,1,1,5313,10000,spartacus reækker caestus, Spartacus draws caestus
5796,2015-12-23 12:34:02.853,1,1,1827,10000,special, special
5797,2015-12-23 12:34:02.853,1,1,26,10000,specialiseret, specialized
5798,2015-12-23 12:34:02.853,1,1,28,10000,specialister, Specialists
5799,2015-12-23 12:34:02.853,1,1,3093,10000,speciallæge,specialist
5800,2015-12-23 12:34:02.853,1,1,2675,10000,specielt,especially
5801,2015-12-23 12:34:02.853,1,1,1826,10000,specificere, specify
5802,2015-12-23 12:34:02.853,1,1,3874,10000,spejl,mirror
5803,2015-12-23 12:34:02.853,1,1,587,10000,spil,game
5804,2015-12-23 12:34:02.853,1,1,4753,10000,spildt,wasted
5805,2015-12-23 12:34:02.853,1,1,5085,10000,spille,play
5806,2015-12-23 12:34:02.853,1,1,5169,10000,spillede,played
5807,2015-12-23 12:34:02.853,1,1,1624,10000,spilleren taber kortspillet,the player loses the card game
5808,2015-12-23 12:34:02.853,1,1,735,10000,spiritus, spirits
5809,2015-12-23 12:34:02.853,1,1,5012,10000,spis, eat
5810,2015-12-23 12:34:02.853,1,1,5084,10000,spise,eat
5811,2015-12-23 12:34:02.853,1,1,5385,10000,spisende,eating
5812,2015-12-23 12:34:02.853,1,1,1218,10000,spiste du hende ikke,you ate her not
5813,2015-12-23 12:34:02.853,1,1,734,10000,splatter gevær,splatter gun
5814,2015-12-23 12:34:02.853,1,1,733,10000,spor, track
5815,2015-12-23 12:34:02.853,1,1,590,10000,sporge, ask
5816,2015-12-23 12:34:02.853,1,1,3380,10000,spørger,ask
5817,2015-12-23 12:34:02.853,1,1,3923,10000,spørgsmål, questions
5818,2015-12-23 12:34:02.853,1,1,5474,10000,spørgsmålene, questions
5819,2015-12-23 12:34:02.853,1,1,4970,10000,spørgsmålet kommer fra en god vilje, The question comes from a good will
5820,2015-12-23 12:34:02.853,1,1,4969,10000,spørgsmålet,The question
5821,2015-12-23 12:34:02.853,1,1,3161,10000,sportsmand, sportsman
5822,2015-12-23 12:34:02.853,1,1,2530,10000,sprængt, blown
5823,2015-12-23 12:34:02.853,1,1,3381,10000,sprang,jumped
5824,2015-12-23 12:34:02.853,1,1,5694,10000,spreder, spreads
5825,2015-12-23 12:34:02.853,1,1,4736,10000,spredt,spread
5826,2015-12-23 12:34:02.853,1,1,5497,10000,spritnye, brand new
5827,2015-12-23 12:34:02.853,1,1,450,10000,sprog ven, Language friend
5828,2015-12-23 12:34:02.853,1,1,5636,10000,sproget,language
5829,2015-12-23 12:34:02.853,1,1,2674,10000,sprøjte, spray
5830,2015-12-23 12:34:02.853,1,1,3937,10000,spurgt,asked
5831,2015-12-23 12:34:02.853,1,1,3172,10000,spurgte,asked
5832,2015-12-23 12:34:02.853,1,1,5955,10000,spyddet, spike
5833,2015-12-23 12:34:02.853,1,1,5403,10000,stå op din uanvendelig dig, stand up your inapplicable you   
5834,2015-12-23 12:34:02.853,1,1,4545,10000,stå stolte  foran bringeren af regn, Stand proud  front bringer of rain 
5835,2015-12-23 12:34:02.853,1,1,4549,10000,stå stolte, stand proud
5836,2015-12-23 12:34:02.853,1,1,4547,10000,stå, stand
5837,2015-12-23 12:34:02.853,1,1,5996,10000,Stadig et fjols,Still the fool
5838,2015-12-23 12:34:02.853,1,1,3658,10000,Stadig,Still
5839,2015-12-23 12:34:02.853,1,1,3595,10000,stadigvæk, still
5840,2015-12-23 12:34:02.853,1,1,5976,10000,stædig,stubborn
5841,2015-12-23 12:34:02.853,1,1,3816,10000,stående,standing
5842,2015-12-23 12:34:02.853,1,1,6016,10000,Stærk,strong
5843,2015-12-23 12:34:02.853,1,1,6024,10000,stået, stood
5844,2015-12-23 12:34:02.853,1,1,1703,10000,stand,condition
5845,2015-12-23 12:34:02.853,1,1,2556,10000,står på, stands on
5846,2015-12-23 12:34:02.853,1,1,727,10000,står,is
5847,2015-12-23 12:34:02.853,1,1,2673,10000,starte, start
5849,2015-12-23 12:34:02.853,1,1,4515,10000,starter,starts
5850,2015-12-23 12:34:02.853,1,1,4052,10000,station,station
5851,2015-12-23 12:34:02.853,1,1,3355,10000,statsborgerskaber,citizenships
5852,2015-12-23 12:34:02.853,1,1,328,10000,stave,Spelling  spell
5853,2015-12-23 12:34:02.853,1,1,4362,10000,stearinlys,candle
5854,2015-12-23 12:34:02.853,1,1,4080,10000,sted,place
5855,2015-12-23 12:34:02.853,1,1,732,10000,stedbror, stepbrother
5856,2015-12-23 12:34:02.853,1,1,4289,10000,stedet, instead
5857,2015-12-23 12:34:02.853,1,1,731,10000,stedmor,stepmother
5858,2015-12-23 12:34:02.853,1,1,730,10000,stedsøn, stepson
5859,2015-12-23 12:34:02.853,1,1,729,10000,stedsøster,stepsister
5860,2015-12-23 12:34:02.853,1,1,3964,10000,steget, increased
5861,2015-12-23 12:34:02.853,1,1,5365,10000,stemme,voice  vote
5862,2015-12-23 12:34:02.853,1,1,4,10000,stemning,atmosphere
5863,2015-12-23 12:34:02.853,1,1,2369,10000,sten,stone
5864,2015-12-23 12:34:02.853,1,1,3379,10000,sti,path
5865,2015-12-23 12:34:02.853,1,1,4759,10000,stige,increase  rise ladder
5866,2015-12-23 12:34:02.853,1,1,4464,10000,stigende,increasing
5867,2015-12-23 12:34:02.853,1,1,5389,10000,stiger renten, If interest rates increase 
